restaurantName,address,city,postalCode,country,priceRange,cuisineType,description,facilitiesServices,creditCards,phoneNumber,website,region,lat,lon
Il Colmetto,via Finilnuovo 9,Rodengo Saiano,25050,Italy,€€€,"SeasonalCuisine,Farmtotable","A true gourmet agriturismo, Il Colmetto changes its menu almost week by week in line with the changing seasons. Full of flavour, the ingredients here (many of which are produced on the property, while others are sourced locally) are cooked with precision, avoiding overly fussy and complicated techniques. Instead, the focus is on good, honest cuisine with its roots in peasant traditions, in which the aim is to create comforting dishes that will appeal to the palate. The barbecued specialities, such as the sweetbreads and the excellent Jerusalem artichokes, are particularly delicious, while the superb goats’ milk butter, served soft and fluffy as a cloud with bread and focaccia, is truly delicious – its only drawback is that it can be addictive!","['Air conditioning', 'Car park', 'Restaurant offering vegetarian menus', 'Terrace', 'Wheelchair access']","['Amex', 'Mastercard', 'Visa']",+39 030 681 1292,https://www.ilcolmetto.it,Lombardy,45.5975455,10.1091908
Līmū,via Ciro Scianna 177,Bagheria,90011,Italy,€€€,"Creative,Sicilian","In a town renowned for its splendid villas built by the Palermo aristocracy, this restaurant occupies a small 16C tower on the edge of the historic centre. The name is a tribute to lemon, a fruit that grows in abundance in Bagheria. The restaurant has two elegant, contemporary-style floors, where dinner starts on the small terrace-cum-lounge – the setting for sampling a whole host of delicious appetisers. This is guests’ first encounter with the cuisine of Nino Ferreri, a skilled and creative chef who uses regional ingredients as the foundation for his imaginative recipes. The courteous and professional service is overseen by the talented Giandomenico Gambino.","['Air conditioning', 'Restaurant offering vegetarian menus', 'Terrace']","['Amex', 'Mastercard', 'Visa']",+39 091 649 6288,http://www.limurestaurant.it,Sicily,38.0789303,13.5109853
Mammaròssa,via Giuseppe Garibaldi 388,Avezzano,67051,Italy,€€€,"CuisinefromAbruzzo,Contemporary","At this restaurant, owner-chef Franco Franciosi focuses on the Abruzzo in dishes which are both traditional and modern. The cuisine showcases the best ingredients from the region, including home-grown vegetables from the restaurant’s own kitchen garden and excellent bread made withsolinawheat (typical of the Apennines), amid a decor that focuses on sustainability. Daniela looks after guests front of house, offering recommendations from the short yet carefully chosen wine list.","['Air conditioning', 'Car park', 'Interesting wine list', 'Terrace', 'Wheelchair access']","['Amex', 'Dinersclub', 'Mastercard', 'Visa']",+39 0863 33250,https://www.mammarossa.it/,Abruzzo,42.0306962,13.4265955
Marelet,viale Cesare Battisti 17,Treviglio,24047,Italy,€€,"ModernCuisine,Italian","The name of this restaurant discreetly hidden away in an alleyway on the edge of the town centre is a dialect word meaning “old bachelor”. Small tables set close together give the ambience of a French brasserie and provide the setting for modern, Mediterranean-inspired cuisine. There’s a simpler menu at lunchtime, including salads, tapas and sandwiches, while more choice is available in the evening. Lively atmosphere.","['Air conditioning', 'Terrace', 'Wheelchair access']","['Amex', 'Dinersclub', 'Mastercard', 'Visa']",+39 0363 184 9877,https://www.marelet.it,Lombardy,45.5217529,9.5927085
Oro Nero,Località La Maina 10,Sauris,33020,Italy,€€€,"ItalianContemporary,Creative","Local ingredients such as Sauris trout, Malga cheese, eggs and herbs feature on the menu at this charming restaurant with spectacular views of the surrounding peaks. In a modern dining room where the colours black and gold dominate, Andrea serves delicious creative recipes such as his signature dish of pigeon cooked two different ways with a sweet and sour bitter cherry, peanut and shallot sauce.","['Air conditioning', 'Car park', 'Great view', 'Terrace', 'Wheelchair access']","['Amex', 'Mastercard', 'Visa']",+39 0433 786230,https://ristoranteoronero.it,Friuli-Venezia Giulia,46.4667,12.7082908
Qafiz,località Calabretto,Santa Cristina d'Aspromonte,89056,Italy,€€€€,"Creative,Calabrian","Although getting to this restaurant is not easy, the pleasant drive that takes you through Calabria’s beautiful countryside dotted with countless olive trees makes it even more worthwhile. At the end of your journey, you arrive at an elegant late-18C villa with its adjoining old olive-oil mill that houses this restaurant crowned by a typical cross-vaulted ceiling. In 2023, a revolutionary refurbishment moved the kitchen into the centre of the dining room where guests sit around the counter-style Chef’s Table or at the single table set slightly to one side, enjoying just one tasting menu which is served to all guests at the same time. The focus here is on Calabrian ingredients (pigeon and oysters are sourced from outside the region), with produce such as the excellent extra-virgin olive oil, aromatic herbs and vegetables produced on the property, all transformed into creative and original dishes in front of guests by the skilful chefs. After your meal, you may like to move to the beautiful Aspro Cocktail Bar for a coffee, a small pastry or a cocktail. If you wish to prolong your stay, accommodation is now available in Casa Qafiz.","['Air conditioning', 'Car park', 'Counter dining', 'Interesting wine list', 'Restaurant offering vegetarian menus']","['Amex', 'Unionpay', 'Jcb', 'Maestrocard', 'Mastercard', 'Visa']",+39 0966 878800,https://www.qafiz.it/,Calabria,38.253009,15.9698769
Reale,"contrada Santa Liberata, località Casadonna",Castel di Sangro,67031,Italy,€€€€,"ModernCuisine,Creative","Housed in a 16C monastery amid gardens and vineyards in the foothills surrounding Castel di Sangro, this restaurant boasts a simple, minimalist style which is echoed in its cuisine, created by one of the most easily identified and recognisable chefs in Italy. For years, Niko Romito has been renowned for his minimalist-style dishes which are prepared from just a few ingredients, featuring sauces with an Italian rather than classically French flavour, and this remarkable chef continues to research and evolve. He focuses on ingredients and recipes from his native Abruzzo, paying particular attention to vegetables and creating dishes that are striking for their intense flavours. As ever, his dishes are apparently simple yet often the result of complex preparation that leaves his guests full of spellbound admiration.","['Air conditioning', 'Car park', 'Garden or park', 'Great view', 'Interesting wine list', 'Restaurant offering vegetarian menus']","['Amex', 'Maestrocard', 'Mastercard', 'Visa']",+39 0864 69382,http://www.nikoromito.com/reale,Abruzzo,41.78428,14.1086042
Bros' Trattoria,SP Scorrano-Supersano km 2,Scorrano,73020,Italy,€€,"TraditionalCuisine,Farmtotable","Eat amid the verdant surroundings of a large, beautifully kept garden planted with olive trees and embellished with subtle lighting, wooden tables and straw-seated chairs. The highlight here is the wood-fired oven in which nearly all the specialities (available on a single daily menu) are cooked. The strictly traditional dishes include options such as the region’s classic “pucia” bread.","['Garden or park', 'Terrace', 'Wheelchair access']","['Amex', 'Mastercard', 'Visa']",+39 351 661 5513,https://www.pellegrinobrothers.it/bros-trattoria/,Apulia,40.0903361,18.2971255
20 Posti,via della Murina 4/a,Empoli,50053,Italy,€€€,"Contemporary,MediterraneanCuisine","A small bistro-style restaurant with an evening lounge bar, situated in a narrow alleyway in the town centre. The young team here serve imaginative Mediterranean meat and fish dishes prepared from an array of carefully chosen ingredients.","['Air conditioning', 'Wheelchair access']","['Amex', 'Dinersclub', 'Mastercard', 'Visa']",+39 0571 152 0082,http://ristorante20posti.it,Tuscany,43.7189879,10.9472435
Campamac,strada della Valle 1,Barbaresco,12050,Italy,€€€,"Piedmontese,TraditionalCuisine","A real gourmet inn which serves traditional Piedmontese dishes made from excellent ingredients alongside top-quality meats cooked on the barbecue grill. An elegant ambience with a deliberately retro feel, which is beautifully maintained and has plenty of charm.","['Air conditioning', 'Interesting wine list', 'Terrace']","['Amex', 'Dinersclub', 'Mastercard', 'Visa']",+39 0173 635051,https://www.campamac.com/,Piedmont,44.7255261,8.0805074
Casa Bertini,via le Grazie 7b,Recanati,62019,Italy,€€€,"ModernCuisine,Countrycooking","This unexpected gourmet restaurant is housed in a sports centre just outside the historic centre of Recanati, birthplace of famous Italian poet Giacomo Leopardi. At the helm in the kitchen, young, talented chef Andrea Bertini has returned to his native region where he reinterprets the traditions of the Marche (especially meat) to create light, simple and unfussy dishes. The same simple style is echoed in the decor, which is elegant and very understated.","['Air conditioning', 'Car park', 'Terrace', 'Wheelchair access']","['Mastercard', 'Visa']",+39 071 236 3289,http://www.ristorantecasabertini.it,Marche,43.4038698,13.5489681
Gerani,via Stabia 609,Sant'Antonio Abate,80057,Italy,€€,ItalianContemporary,"A journey through colourful inland villages brings you to this restaurant, which serves delicious sourdough bread and home-grown vegetables in its tempting dishes and where a simple, yet friendly welcome awaits. Gerani serves excellent cuisine at reasonable prices, all just a stone’s throw from the main tourist routes.","['Terrace', 'Wheelchair access']","['Amex', 'Mastercard', 'Visa']",+39 081 874 4361,https://www.geraniristorante.it,Campania,40.7212865,14.5440496
Hostaria del Vicolo,vicolo Sammaritano 10,Sciacca,92019,Italy,€€,"Seafood,ClassicCuisine","Situated in a central yet secluded location, this intimate and elegant restaurant serves typical Sicilian cuisine with a focus on fish, vegetables from the kitchen garden and delicious cheeses. A good wine selection completes the picture.","['Air conditioning', 'Interesting wine list', 'Wheelchair access']","['Amex', 'Dinersclub', 'Mastercard', 'Visa']",+39 0925 23071,http://www.hostariadelvicolo.it,Sicily,37.5067376,13.0827731
Il Refettorio,via Roma 2,Conca dei Marini,84010,Italy,€€€€,MediterraneanCuisine,"Housed within the Monastero Santa Rosa, one of the most original and iconic hotels on the Amalfi Coast (the monastery was founded in the 17C and some of its original features can still be seen), this restaurant occupies a spectacular terrace in a magical, tranquil setting with views that extend from the garden to the swimming pool and right out to sea. The cuisine comes courtesy of Alfonso Crescenzo, whose slogan “Nothing is more complex than simple cuisine” lies behind his tasteful reinterpretations of Campania’s traditional dishes, which are natural, full of generous flavours and beautifully presented. Our inspector recommends the turbot with bitter chicory, grouper soup, morel mushrooms and smoked provola cheese. There’s an equal balance of meat and fish options, with some vegetables sourced from the property’s own garden.","['Air conditioning', 'Car park', 'Garden or park', 'Great view', 'Interesting wine list', 'Restaurant offering vegetarian menus', 'Terrace', 'Valet parking']","['Amex', 'Dinersclub', 'Mastercard', 'Visa']",+39 089 988 6212,https://monasterosantarosa.com/it/ristorazione/,Campania,40.6201192,14.5760601
